x,a,l,lp,t,n
0,1,0.9988,0.9989,0.012,0.01880945
0.52,1,0.9988,0.9989,0.012,0.03823906
1.04,1,0.9988,0.9989,0.012,0.05457074
1.56,1,0.9988,0.9989,0.012,0.07055796
2.08,1,0.9988,0.9989,0.012,0.08620802
2.6,1,0.9988,0.9989,0.012,0.10152803
3.12,1,0.9988,0.9989,0.012,0.11652498
3.64,1,0.9988,0.9989,0.012,0.13120571
4.16,1,0.9988,0.9989,0.012,0.14557691
4.68,1,0.9988,0.9989,0.012,0.1596451
5.2,1,0.9988,0.9989,0.012,0.17341671
5.72,1,0.9988,0.9989,0.012,0.186898
6.24,1,0.9988,0.9989,0.012,0.2000951
6.76,1,0.9988,0.9989,0.012,0.21301403
7.28,1,0.9988,0.9989,0.012,0.22566066
7.8,1,0.9988,0.9989,0.012,0.23804074
8.32,1,0.9988,0.9989,0.012,0.2501599
8.84,1,0.9988,0.9989,0.012,0.26202365
9.36,1,0.9988,0.9989,0.012,0.2736374
9.88,1,0.9988,0.9989,0.012,0.2850064
10.4,1,0.9988,0.9989,0.012,0.29613572
10.92,1,0.9988,0.9989,0.012,0.30702888
11.44,1,0.9988,0.9989,0.012,0.31767657
11.96,1,0.9988,0.9989,0.012,0.32798876
12.48,1,0.9988,0.9989,0.012,0.33750269
13,1,0.9988,0.9989,0.012,0.34449918
13.52,1,0.9988,0.9989,0.012,0.3442361
14.04,1,0.9988,0.9989,0.012,0.32711977
14.56,1,0.9988,0.9989,0.012,0.27942799
15.08,1,0.9988,0.9989,0.012,0.18826351
15.6,1,0.9988,0.9989,0.012,0.06727368
16.12,1,0.9988,0.9989,0.012,0
16.64,1,0.9988,0.9989,0.012,0
17.16,1,0.9988,0.9989,0.012,0
17.68,1,0.9988,0.9989,0.012,0
18.2,1,0.9988,0.9989,0.012,0
18.72,1,0.9988,0.9989,0.012,0
19.24,1,0.9988,0.9989,0.012,0
19.76,1,0.9988,0.9989,0.012,0
20.28,1,0.9988,0.9989,0.012,0
-5.2,1,0.9987,0.9988,0.013,0
-4.68,1,0.9987,0.9988,0.013,0.00000001
-4.16,1,0.9987,0.9988,0.013,0.00000007
-3.64,1,0.9987,0.9988,0.013,0.00000063
-3.12,1,0.9987,0.9988,0.013,0.00000465
-2.6,1,0.9987,0.9988,0.013,0.00002784
-2.08,1,0.9987,0.9988,0.013,0.0001395
-1.56,1,0.9987,0.9988,0.013,0.0006001
-1.04,1,0.9987,0.9988,0.013,0.00227119
-0.52,1,0.9987,0.9988,0.013,0.00774358
0,1,0.9987,0.9988,0.013,0.02178264
0.52,1,0.9987,0.9988,0.013,0.04320154
1.04,1,0.9987,0.9988,0.013,0.06076524
1.56,1,0.9987,0.9988,0.013,0.07792798
2.08,1,0.9987,0.9988,0.013,0.09469892
2.6,1,0.9987,0.9988,0.013,0.11108705
3.12,1,0.9987,0.9988,0.013,0.12710112
3.64,1,0.9987,0.9988,0.013,0.14274968
4.16,1,0.9987,0.9988,0.013,0.15804111
4.68,1,0.9987,0.9988,0.013,0.17298357
5.2,1,0.9987,0.9988,0.013,0.18758504
5.72,1,0.9987,0.9988,0.013,0.20185332
6.24,1,0.9987,0.9988,0.013,0.21579603
6.76,1,0.9987,0.9988,0.013,0.22942061
7.28,1,0.9987,0.9988,0.013,0.24273434
7.8,1,0.9987,0.9988,0.013,0.25574432
8.32,1,0.9987,0.9988,0.013,0.26845749
8.84,1,0.9987,0.9988,0.013,0.28088064
9.36,1,0.9987,0.9988,0.013,0.2930204
9.88,1,0.9987,0.9988,0.013,0.30488321
10.4,1,0.9987,0.9988,0.013,0.316475
10.92,1,0.9987,0.9988,0.013,0.32779788
11.44,1,0.9987,0.9988,0.013,0.33882784
11.96,1,0.9987,0.9988,0.013,0.34940436
12.48,1,0.9987,0.9988,0.013,0.35883211
13,1,0.9987,0.9988,0.013,0.36486225
13.52,1,0.9987,0.9988,0.013,0.36200726
14.04,1,0.9987,0.9988,0.013,0.34034081
14.56,1,0.9987,0.9988,0.013,0.28707536
15.08,1,0.9987,0.9988,0.013,0.19129551
15.6,1,0.9987,0.9988,0.013,0.06792975
16.12,1,0.9987,0.9988,0.013,0
16.64,1,0.9987,0.9988,0.013,0
17.16,1,0.9987,0.9988,0.013,0
17.68,1,0.9987,0.9988,0.013,0
18.2,1,0.9987,0.9988,0.013,0
18.72,1,0.9987,0.9988,0.013,0
19.24,1,0.9987,0.9988,0.013,0
19.76,1,0.9987,0.9988,0.013,0
20.28,1,0.9987,0.9988,0.013,0
-5.2,1,0.9986,0.9987,0.014,0
-4.68,1,0.9986,0.9987,0.014,0.00000002
-4.16,1,0.9986,0.9987,0.014,0.00000015
-3.64,1,0.9986,0.9987,0.014,0.0000012
-3.12,1,0.9986,0.9987,0.014,0.00000776
-2.6,1,0.9986,0.9987,0.014,0.00004177
-2.08,1,0.9986,0.9987,0.014,0.00019229
-1.56,1,0.9986,0.9987,0.014,0.00077393
-1.04,1,0.9986,0.9987,0.014,0.00278279
-0.52,1,0.9986,0.9987,0.014,0.00912903
0,1,0.9986,0.9987,0.014,0.02495416
0.52,1,0.9986,0.9987,0.014,0.04841404
1.04,1,0.9986,0.9987,0.014,0.067184
1.56,1,0.9986,0.9987,0.014,0.08549291
2.08,1,0.9986,0.9987,0.014,0.10335211
2.6,1,0.9986,0.9987,0.014,0.12077266
3.12,1,0.9986,0.9987,0.014,0.13776538
3.64,1,0.9986,0.9987,0.014,0.15434077
4.16,1,0.9986,0.9987,0.014,0.17050913
4.68,1,0.9986,0.9987,0.014,0.18628045
5.2,1,0.9986,0.9987,0.014,0.20166451
5.72,1,0.9986,0.9987,0.014,0.21667083
6.24,1,0.9986,0.9987,0.014,0.23130871
6.76,1,0.9986,0.9987,0.014,0.24558721
7.28,1,0.9986,0.9987,0.014,0.25951516
7.8,1,0.9986,0.9987,0.014,0.27310118
8.32,1,0.9986,0.9987,0.014,0.28635368
8.84,1,0.9986,0.9987,0.014,0.29928087
9.36,1,0.9986,0.9987,0.014,0.31189072
9.88,1,0.9986,0.9987,0.014,0.32419094
10.4,1,0.9986,0.9987,0.014,0.33618801
10.92,1,0.9986,0.9987,0.014,0.34788014
11.44,1,0.9986,0.9987,0.014,0.35921803
11.96,1,0.9986,0.9987,0.014,0.36994096
12.48,1,0.9986,0.9987,0.014,0.37907155
13,1,0.9986,0.9987,0.014,0.38381315
13.52,1,0.9986,0.9987,0.014,0.37805517
14.04,1,0.9986,0.9987,0.014,0.35181805
14.56,1,0.9986,0.9987,0.014,0.29342267
15.08,1,0.9986,0.9987,0.014,0.193701
15.6,1,0.9986,0.9987,0.014,0.06843118
16.12,1,0.9986,0.9987,0.014,0
16.64,1,0.9986,0.9987,0.014,0
17.16,1,0.9986,0.9987,0.014,0
17.68,1,0.9986,0.9987,0.014,0
18.2,1,0.9986,0.9987,0.014,0
18.72,1,0.9986,0.9987,0.014,0
19.24,1,0.9986,0.9987,0.014,0
19.76,1,0.9986,0.9987,0.014,0
20.28,1,0.9986,0.9987,0.014,0
-5.2,1,0.9985,0.9986,0.015,0
-4.68,1,0.9985,0.9986,0.015,0.00000004
-4.16,1,0.9985,0.9986,0.015,0.0000003
-3.64,1,0.9985,0.9986,0.015,0.0000021
-3.12,1,0.9985,0.9986,0.015,0.00001213
-2.6,1,0.9985,0.9986,0.015,0.00005974
-2.08,1,0.9985,0.9986,0.015,0.00025592
-1.56,1,0.9985,0.9986,0.015,0.000973
-1.04,1,0.9985,0.9986,0.015,0.00334803
-0.52,1,0.9985,0.9986,0.015,0.0106233
0,1,0.9985,0.9986,0.015,0.02832014
0.52,1,0.9985,0.9986,0.015,0.05387061
1.04,1,0.9985,0.9986,0.015,0.07382001
1.56,1,0.9985,0.9986,0.015,0.09324483
2.08,1,0.9985,0.9986,0.015,0.1121589
2.6,1,0.9985,0.9986,0.015,0.13057567
3.12,1,0.9985,0.9986,0.015,0.14850824
3.64,1,0.9985,0.9986,0.015,0.16596936
4.16,1,0.9985,0.9986,0.015,0.18297144
4.68,1,0.9985,0.9986,0.015,0.19952659
5.2,1,0.9985,0.9986,0.015,0.21564655
5.72,1,0.9985,0.9986,0.015,0.23134279
6.24,1,0.9985,0.9986,0.015,0.24662647
6.76,1,0.9985,0.9986,0.015,0.26150844
7.28,1,0.9985,0.9986,0.015,0.27599927
7.8,1,0.9985,0.9986,0.015,0.29010926
8.32,1,0.9985,0.9986,0.015,0.30384843
8.84,1,0.9985,0.9986,0.015,0.31722654
9.36,1,0.9985,0.9986,0.015,0.33025306
9.88,1,0.9985,0.9986,0.015,0.34293692
10.4,1,0.9985,0.9986,0.015,0.3552844
10.92,1,0.9985,0.9986,0.015,0.3672858
11.44,1,0.9985,0.9986,0.015,0.37885249
11.96,1,0.9985,0.9986,0.015,0.38959115
12.48,1,0.9985,0.9986,0.015,0.39820149
13,1,0.9985,0.9986,0.015,0.40135064
13.52,1,0.9985,0.9986,0.015,0.39245383
14.04,1,0.9985,0.9986,0.015,0.36172283
14.56,1,0.9985,0.9986,0.015,0.29866862
15.08,1,0.9985,0.9986,0.015,0.19560551
15.6,1,0.9985,0.9986,0.015,0.06881442
16.12,1,0.9985,0.9986,0.015,0
16.64,1,0.9985,0.9986,0.015,0
17.16,1,0.9985,0.9986,0.015,0
17.68,1,0.9985,0.9986,0.015,0
18.2,1,0.9985,0.9986,0.015,0
18.72,1,0.9985,0.9986,0.015,0
19.24,1,0.9985,0.9986,0.015,0
19.76,1,0.9985,0.9986,0.015,0
20.28,1,0.9985,0.9986,0.015,0
-5.2,1,0.9984,0.9985,0.016,0.00000001
-4.68,1,0.9984,0.9985,0.016,0.00000008
-4.16,1,0.9984,0.9985,0.016,0.00000056
-3.64,1,0.9984,0.9985,0.016,0.00000343
-3.12,1,0.9984,0.9985,0.016,0.00001802
-2.6,1,0.9984,0.9985,0.016,0.00008216
-2.08,1,0.9984,0.9985,0.016,0.00033081
-1.56,1,0.9984,0.9985,0.016,0.00119743
-1.04,1,0.9984,0.9985,0.016,0.00396627
-0.52,1,0.9984,0.9985,0.016,0.01222446
0,1,0.9984,0.9985,0.016,0.03187655
0.52,1,0.9984,0.9985,0.016,0.05956514
1.04,1,0.9984,0.9985,0.016,0.08066609
1.56,1,0.9984,0.9985,0.016,0.10117571
2.08,1,0.9984,0.9985,0.016,0.1211106
2.6,1,0.9984,0.9985,0.016,0.14048689
3.12,1,0.9984,0.9985,0.016,0.15932027
3.64,1,0.9984,0.9985,0.016,0.17762596
4.16,1,0.9984,0.9985,0.016,0.19541877
4.68,1,0.9984,0.9985,0.016,0.21271309
5.2,1,0.9984,0.9985,0.016,0.22952291
5.72,1,0.9984,0.9985,0.016,0.24586181
6.24,1,0.9984,0.9985,0.016,0.26174302
6.76,1,0.9984,0.9985,0.016,0.27717935
7.28,1,0.9984,0.9985,0.016,0.29218329
7.8,1,0.9984,0.9985,0.016,0.30676697
8.32,1,0.9984,0.9985,0.016,0.32094217
8.84,1,0.9984,0.9985,0.016,0.33472032
9.36,1,0.9984,0.9985,0.016,0.34811249
9.88,1,0.9984,0.9985,0.016,0.36112869
10.4,1,0.9984,0.9985,0.016,0.3737736
10.92,1,0.9984,0.9985,0.016,0.38602367
11.44,1,0.9984,0.9985,0.016,0.39773379
11.96,1,0.9984,0.9985,0.016,0.40834535
12.48,1,0.9984,0.9985,0.016,0.41620695
13,1,0.9984,0.9985,0.016,0.41748876
13.52,1,0.9984,0.9985,0.016,0.40529347
14.04,1,0.9984,0.9985,0.016,0.37022393
14.56,1,0.9984,0.9985,0.016,0.30298751
15.08,1,0.9984,0.9985,0.016,0.19711057
15.6,1,0.9984,0.9985,0.016,0.06910733
16.12,1,0.9984,0.9985,0.016,0
16.64,1,0.9984,0.9985,0.016,0
17.16,1,0.9984,0.9985,0.016,0
17.68,1,0.9984,0.9985,0.016,0
18.2,1,0.9984,0.9985,0.016,0
18.72,1,0.9984,0.9985,0.016,0
19.24,1,0.9984,0.9985,0.016,0
19.76,1,0.9984,0.9985,0.016,0
20.28,1,0.9984,0.9985,0.016,0
-5.2,1,0.9983,0.9984,0.017,0.00000002
-4.68,1,0.9983,0.9984,0.017,0.00000014
-4.16,1,0.9983,0.9984,0.017,0.00000094
-3.64,1,0.9983,0.9984,0.017,0.00000529
-3.12,1,0.9983,0.9984,0.017,0.00002564
-2.6,1,0.9983,0.9984,0.017,0.00010937
-2.08,1,0.9983,0.9984,0.017,0.00041727
-1.56,1,0.9983,0.9984,0.017,0.00144719
-1.04,1,0.9983,0.9984,0.017,0.00463679
-0.52,1,0.9983,0.9984,0.017,0.01393051
0,1,0.9983,0.9984,0.017,0.03561922
0.52,1,0.9983,0.9984,0.017,0.06549126
1.04,1,0.9983,0.9984,0.017,0.08771489
1.56,1,0.9983,0.9984,0.017,0.10927739
2.08,1,0.9983,0.9984,0.017,0.13019845
2.6,1,0.9983,0.9984,0.017,0.15049718
3.12,1,0.9983,0.9984,0.017,0.17019212
3.64,1,0.9983,0.9984,0.017,0.18930125
4.16,1,0.9983,0.9984,0.017,0.20784202
4.68,1,0.9983,0.9984,0.017,0.22583135
5.2,1,0.9983,0.9984,0.017,0.24328566
5.72,1,0.9983,0.9984,0.017,0.26022089
6.24,1,0.9983,0.9984,0.017,0.27665249
6.76,1,0.9983,0.9984,0.017,0.29259544
7.28,1,0.9983,0.9984,0.017,0.3080643
7.8,1,0.9983,0.9984,0.017,0.32307317
8.32,1,0.9983,0.9984,0.017,0.33763575
8.84,1,0.9983,0.9984,0.017,0.35176529
9.36,1,0.9983,0.9984,0.017,0.36547445
9.88,1,0.9983,0.9984,0.017,0.37877394
10.4,1,0.9983,0.9984,0.017,0.39166457
10.92,1,0.9983,0.9984,0.017,0.40410097
11.44,1,0.9983,0.9984,0.017,0.41586195
11.96,1,0.9983,0.9984,0.017,0.42619328
12.48,1,0.9983,0.9984,0.017,0.43307946
13,1,0.9983,0.9984,0.017,0.43225632
13.52,1,0.9983,0.9984,0.017,0.41667611
14.04,1,0.9983,0.9984,0.017,0.37748332
14.56,1,0.9983,0.9984,0.017,0.30653054
15.08,1,0.9983,0.9984,0.017,0.19829791
15.6,1,0.9983,0.9984,0.017,0.0693312
16.12,1,0.9983,0.9984,0.017,0
16.64,1,0.9983,0.9984,0.017,0
17.16,1,0.9983,0.9984,0.017,0
17.68,1,0.9983,0.9984,0.017,0
18.2,1,0.9983,0.9984,0.017,0
18.72,1,0.9983,0.9984,0.017,0
19.24,1,0.9983,0.9984,0.017,0
19.76,1,0.9983,0.9984,0.017,0
20.28,1,0.9983,0.9984,0.017,0
-5.2,1,0.9982,0.9983,0.018,0.00000004
-4.68,1,0.9982,0.9983,0.018,0.00000025
-4.16,1,0.9982,0.9983,0.018,0.00000151
-3.64,1,0.9982,0.9983,0.018,0.00000779
-3.12,1,0.9982,0.9983,0.018,0.00003518
-2.6,1,0.9982,0.9983,0.018,0.00014163
-2.08,1,0.9982,0.9983,0.018,0.00051547
-1.56,1,0.9982,0.9983,0.018,0.00172213
-1.04,1,0.9982,0.9983,0.018,0.00535875
-0.52,1,0.9982,0.9983,0.018,0.01573937
0,1,0.9982,0.9983,0.018,0.03954382
0.52,1,0.9982,0.9983,0.018,0.07164245
1.04,1,0.9982,0.9983,0.018,0.09495896
1.56,1,0.9982,0.9983,0.018,0.11754166
2.08,1,0.9982,0.9983,0.018,0.13941368
2.6,1,0.9982,0.9983,0.018,0.16059742
3.12,1,0.9982,0.9983,0.018,0.18111455
3.64,1,0.9982,0.9983,0.018,0.20098607
4.16,1,0.9982,0.9983,0.018,0.22023233
4.68,1,0.9982,0.9983,0.018,0.23887303
5.2,1,0.9982,0.9983,0.018,0.25692722
5.72,1,0.9982,0.9983,0.018,0.27441339
6.24,1,0.9982,0.9983,0.018,0.29134941
6.76,1,0.9982,0.9983,0.018,0.30775262
7.28,1,0.9982,0.9983,0.018,0.32363979
7.8,1,0.9982,0.9983,0.018,0.33902717
8.32,1,0.9982,0.9983,0.018,0.35393048
8.84,1,0.9982,0.9983,0.018,0.36836491
9.36,1,0.9982,0.9983,0.018,0.38234465
9.88,1,0.9982,0.9983,0.018,0.39588034
10.4,1,0.9982,0.9983,0.018,0.40896558
10.92,1,0.9982,0.9983,0.018,0.42152317
11.44,1,0.9982,0.9983,0.018,0.43323486
11.96,1,0.9982,0.9983,0.018,0.44312545
12.48,1,0.9982,0.9983,0.018,0.44881844
13,1,0.9982,0.9983,0.018,0.44569565
13.52,1,0.9982,0.9983,0.018,0.42671121
14.04,1,0.9982,0.9983,0.018,0.38365317
14.56,1,0.9982,0.9983,0.018,0.30942757
15.08,1,0.9982,0.9983,0.018,0.19923313
15.6,1,0.9982,0.9983,0.018,0.0695023
16.12,1,0.9982,0.9983,0.018,0
16.64,1,0.9982,0.9983,0.018,0
17.16,1,0.9982,0.9983,0.018,0
17.68,1,0.9982,0.9983,0.018,0
18.2,1,0.9982,0.9983,0.018,0
18.72,1,0.9982,0.9983,0.018,0
19.24,1,0.9982,0.9983,0.018,0
19.76,1,0.9982,0.9983,0.018,0
20.28,1,0.9982,0.9983,0.018,0
-5.2,1,0.9981,0.9982,0.019,0.00000007
-4.68,1,0.9981,0.9982,0.019,0.00000042
-4.16,1,0.9981,0.9982,0.019,0.0000023
-3.64,1,0.9981,0.9982,0.019,0.00001102
-3.12,1,0.9981,0.9982,0.019,0.00004683
-2.6,1,0.9981,0.9982,0.019,0.00017913
-2.08,1,0.9981,0.9982,0.019,0.00062552
-1.56,1,0.9981,0.9982,0.019,0.00202201
-1.04,1,0.9981,0.9982,0.019,0.00613129
-0.52,1,0.9981,0.9982,0.019,0.01764889
0,1,0.9981,0.9982,0.019,0.04364591
0.52,1,0.9981,0.9982,0.019,0.07801198
1.04,1,0.9981,0.9982,0.019,0.10239068
1.56,1,0.9981,0.9982,0.019,0.12596023
2.08,1,0.9981,0.9982,0.019,0.14874753
2.6,1,0.9981,0.9982,0.019,0.17077855
3.12,1,0.9981,0.9982,0.019,0.19207843
3.64,1,0.9981,0.9982,0.019,0.21267146
4.16,1,0.9981,0.9982,0.019,0.23258111
4.68,1,0.9981,0.9982,0.019,0.25183008
5.2,1,0.9981,0.9982,0.019,0.27044032
5.72,1,0.9981,0.9982,0.019,0.28843303
6.24,1,0.9981,0.9982,0.019,0.30582873
6.76,1,0.9981,0.9982,0.019,0.32264724
7.28,1,0.9981,0.9982,0.019,0.33890772
7.8,1,0.9981,0.9982,0.019,0.35462871
8.32,1,0.9981,0.9982,0.019,0.36982808
8.84,1,0.9981,0.9982,0.019,0.384523
9.36,1,0.9981,0.9982,0.019,0.39872904
9.88,1,0.9981,0.9982,0.019,0.41245546
10.4,1,0.9981,0.9982,0.019,0.42568408
10.92,1,0.9981,0.9982,0.019,0.43829402
11.44,1,0.9981,0.9982,0.019,0.44984903
11.96,1,0.9981,0.9982,0.019,0.45913454
12.48,1,0.9981,0.9982,0.019,0.46343201
13,1,0.9981,0.9982,0.019,0.45786082
13.52,1,0.9981,0.9982,0.019,0.43551189
14.04,1,0.9981,0.9982,0.019,0.38887401
14.56,1,0.9981,0.9982,0.019,0.31178922
15.08,1,0.9981,0.9982,0.019,0.19996869
15.6,1,0.9981,0.9982,0.019,0.06963307
16.12,1,0.9981,0.9982,0.019,0
16.64,1,0.9981,0.9982,0.019,0
17.16,1,0.9981,0.9982,0.019,0
17.68,1,0.9981,0.9982,0.019,0
18.2,1,0.9981,0.9982,0.019,0
18.72,1,0.9981,0.9982,0.019,0
19.24,1,0.9981,0.9982,0.019,0
19.76,1,0.9981,0.9982,0.019,0
20.28,1,0.9981,0.9982,0.019,0
-5.2,1,0.998,0.9981,0.02,0.00000012
-4.68,1,0.998,0.9981,0.02,0.00000067
-4.16,1,0.998,0.9981,0.02,0.00000337
-3.64,1,0.998,0.9981,0.02,0.00001509
-3.12,1,0.998,0.9981,0.02,0.00006072
-2.6,1,0.998,0.9981,0.02,0.00022201
-2.08,1,0.998,0.9981,0.02,0.00074742
-1.56,1,0.998,0.9981,0.02,0.00234654
-1.04,1,0.998,0.9981,0.02,0.00695348
-0.52,1,0.998,0.9981,0.02,0.01965682
0,1,0.998,0.9981,0.02,0.04792085
0.52,1,0.998,0.9981,0.02,0.08459294
1.04,1,0.998,0.9981,0.02,0.11000233
1.56,1,0.998,0.9981,0.02,0.13452476
2.08,1,0.998,0.9981,0.02,0.15819121
2.6,1,0.998,0.9981,0.02,0.1810316
3.12,1,0.998,0.9981,0.02,0.20307478
3.64,1,0.998,0.9981,0.02,0.22434861
4.16,1,0.998,0.9981,0.02,0.24487996
4.68,1,0.998,0.9981,0.02,0.26469476
5.2,1,0.998,0.9981,0.02,0.28381803
5.72,1,0.998,0.9981,0.02,0.30227394
6.24,1,0.998,0.9981,0.02,0.32008578
6.76,1,0.998,0.9981,0.02,0.33727605
7.28,1,0.998,0.9981,0.02,0.35386645
7.8,1,0.998,0.9981,0.02,0.36987792
8.32,1,0.998,0.9981,0.02,0.38533062
8.84,1,0.998,0.9981,0.02,0.4002437
9.36,1,0.998,0.9981,0.02,0.41463369
9.88,1,0.998,0.9981,0.02,0.42850656
10.4,1,0.998,0.9981,0.02,0.44182647
10.92,1,0.998,0.9981,0.02,0.45441563
11.44,1,0.998,0.9981,0.02,0.4657003
11.96,1,0.998,0.9981,0.02,0.47421667
12.48,1,0.998,0.9981,0.02,0.47693726
13,1,0.998,0.9981,0.02,0.46881544
13.52,1,0.998,0.9981,0.02,0.44319167
14.04,1,0.998,0.9981,0.02,0.39327374
14.56,1,0.998,0.9981,0.02,0.31370904
15.08,1,0.998,0.9981,0.02,0.20054644
15.6,1,0.998,0.9981,0.02,0.06973302
16.12,1,0.998,0.9981,0.02,0
16.64,1,0.998,0.9981,0.02,0
17.16,1,0.998,0.9981,0.02,0
17.68,1,0.998,0.9981,0.02,0
18.2,1,0.998,0.9981,0.02,0
18.72,1,0.998,0.9981,0.02,0
19.24,1,0.998,0.9981,0.02,0
19.76,1,0.998,0.9981,0.02,0
20.28,1,0.998,0.9981,0.02,0
-5.2,1,0.9979,0.998,0.021,0.00000019
-4.68,1,0.9979,0.998,0.021,0.000001
-4.16,1,0.9979,0.998,0.021,0.00000475
-3.64,1,0.9979,0.998,0.021,0.00002008
-3.12,1,0.9979,0.998,0.021,0.00007697
-2.6,1,0.9979,0.998,0.021,0.00027039
-2.08,1,0.9979,0.998,0.021,0.00088114
-1.56,1,0.9979,0.998,0.021,0.00269537
-1.04,1,0.9979,0.998,0.021,0.00782434
-0.52,1,0.9979,0.998,0.021,0.02176084
0,1,0.9979,0.998,0.021,0.05236391
0.52,1,0.9979,0.998,0.021,0.09137829
1.04,1,0.9979,0.998,0.021,0.1177861
1.56,1,0.9979,0.998,0.021,0.14322685
2.08,1,0.9979,0.998,0.021,0.16773599
2.6,1,0.9979,0.998,0.021,0.19134766
3.12,1,0.9979,0.998,0.021,0.21409475
3.64,1,0.9979,0.998,0.021,0.23600894
4.16,1,0.9979,0.998,0.021,0.25712076
4.68,1,0.9979,0.998,0.021,0.2774596
5.2,1,0.9979,0.998,0.021,0.29705378
5.72,1,0.9979,0.998,0.021,0.31593059
6.24,1,0.9979,0.998,0.021,0.33411629
6.76,1,0.9979,0.998,0.021,0.35163622
7.28,1,0.9979,0.998,0.021,0.36851475
7.8,1,0.9979,0.998,0.021,0.38477536
8.32,1,0.9979,0.998,0.021,0.40044057
8.84,1,0.9979,0.998,0.021,0.41553144
9.36,1,0.9979,0.998,0.021,0.43006473
9.88,1,0.9979,0.998,0.021,0.4440405
10.4,1,0.9979,0.998,0.021,0.45739807
10.92,1,0.9979,0.998,0.021,0.46988879
11.44,1,0.9979,0.998,0.021,0.48078474
11.96,1,0.9979,0.998,0.021,0.48837235
12.48,1,0.9979,0.998,0.021,0.48935999
13,1,0.9979,0.998,0.021,0.47863046
13.52,1,0.9979,0.998,0.021,0.44986182
14.04,1,0.9979,0.998,0.021,0.39696733
14.56,1,0.9979,0.998,0.021,0.31526564
15.08,1,0.9979,0.998,0.021,0.20099966
15.6,1,0.9979,0.998,0.021,0.06980941
16.12,1,0.9979,0.998,0.021,0
16.64,1,0.9979,0.998,0.021,0
17.16,1,0.9979,0.998,0.021,0
17.68,1,0.9979,0.998,0.021,0
18.2,1,0.9979,0.998,0.021,0
18.72,1,0.9979,0.998,0.021,0
19.24,1,0.9979,0.998,0.021,0
19.76,1,0.9979,0.998,0.021,0
20.28,1,0.9979,0.998,0.021,0
-5.2,1,0.9978,0.9979,0.022,0.00000029
-4.68,1,0.9978,0.9979,0.022,0.00000146
-4.16,1,0.9978,0.9979,0.022,0.00000648
-3.64,1,0.9978,0.9979,0.022,0.00002607
-3.12,1,0.9978,0.9979,0.022,0.00009568
-2.6,1,0.9978,0.9979,0.022,0.0003243
-2.08,1,0.9978,0.9979,0.022,0.0010266
-1.56,1,0.9978,0.9979,0.022,0.00306809
-1.04,1,0.9978,0.9979,0.022,0.00874283
-0.52,1,0.9978,0.9979,0.022,0.02395858
0,1,0.9978,0.9979,0.022,0.05697021
0.52,1,0.9978,0.9979,0.022,0.09836081
1.04,1,0.9978,0.9979,0.022,0.12573406
1.56,1,0.9978,0.9979,0.022,0.15205808
2.08,1,0.9978,0.9979,0.022,0.17737313
2.6,1,0.9978,0.9979,0.022,0.2017179
3.12,1,0.9978,0.9979,0.022,0.22512961
3.64,1,0.9978,0.9979,0.022,0.24764406
4.16,1,0.9978,0.9979,0.022,0.26929564
4.68,1,0.9978,0.9979,0.022,0.29011745
5.2,1,0.9978,0.9979,0.022,0.31014131
5.72,1,0.9978,0.9979,0.022,0.32939781
6.24,1,0.9978,0.9979,0.022,0.34791638
6.76,1,0.9978,0.9979,0.022,0.3657253
7.28,1,0.9978,0.9979,0.022,0.38285178
7.8,1,0.9978,0.9979,0.022,0.39932195
8.32,1,0.9978,0.9979,0.022,0.41516072
8.84,1,0.9978,0.9979,0.022,0.43039085
9.36,1,0.9978,0.9979,0.022,0.44502825
9.88,1,0.9978,0.9979,0.022,0.45906359
10.4,1,0.9978,0.9979,0.022,0.47240308
10.92,1,0.9978,0.9979,0.022,0.48471328
11.44,1,0.9978,0.9979,0.022,0.49509947
11.96,1,0.9978,0.9979,0.022,0.50160722
12.48,1,0.9978,0.9979,0.022,0.50073402
13,1,0.9978,0.9979,0.022,0.48738186
13.52,1,0.9978,0.9979,0.022,0.45562932
14.04,1,0.9978,0.9979,0.022,0.40005701
14.56,1,0.9978,0.9979,0.022,0.31652467
15.08,1,0.9978,0.9979,0.022,0.20135479
15.6,1,0.9978,0.9979,0.022,0.0698678
16.12,1,0.9978,0.9979,0.022,0
16.64,1,0.9978,0.9979,0.022,0
17.16,1,0.9978,0.9979,0.022,0
17.68,1,0.9978,0.9979,0.022,0
18.2,1,0.9978,0.9979,0.022,0
18.72,1,0.9978,0.9979,0.022,0
19.24,1,0.9978,0.9979,0.022,0
19.76,1,0.9978,0.9979,0.022,0
20.28,1,0.9978,0.9979,0.022,0
-5.2,1,0.9977,0.9978,0.023,0.00000044
-4.68,1,0.9977,0.9978,0.023,0.00000205
-4.16,1,0.9977,0.9978,0.023,0.00000862
-3.64,1,0.9977,0.9978,0.023,0.00003311
-3.12,1,0.9977,0.9978,0.023,0.0001169
-2.6,1,0.9977,0.9978,0.023,0.00038377
-2.08,1,0.9977,0.9978,0.023,0.00118367
-1.56,1,0.9977,0.9978,0.023,0.0034643
-1.04,1,0.9977,0.9978,0.023,0.00970789
-0.52,1,0.9977,0.9978,0.023,0.02624756
0,1,0.9977,0.9978,0.023,0.06173473
0.52,1,0.9977,0.9978,0.023,0.10553317
1.04,1,0.9977,0.9978,0.023,0.13383823
1.56,1,0.9977,0.9978,0.023,0.16101002
2.08,1,0.9977,0.9978,0.023,0.18709396
