x,a,l,lp,t,n
9.36,1,0.99,0.9902,0.05,0.56021294
9.88,1,0.99,0.9902,0.05,0.54062332
10.4,1,0.99,0.9902,0.05,0.51830417
10.92,1,0.99,0.9902,0.05,0.49286113
11.44,1,0.99,0.9902,0.05,0.46381914
11.96,1,0.99,0.9902,0.05,0.43061268
12.48,1,0.99,0.9902,0.05,0.39257053
13,1,0.99,0.9902,0.05,0.34889565
13.52,1,0.99,0.9902,0.05,0.29863986
14.04,1,0.99,0.9902,0.05,0.24067263
14.56,1,0.99,0.9902,0.05,0.17364273
15.08,1,0.99,0.9902,0.05,0.09593107
15.6,1,0.99,0.9902,0.05,0.02722969
16.12,1,0.99,0.9902,0.05,0
16.64,1,0.99,0.9902,0.05,0
17.16,1,0.99,0.9902,0.05,0
17.68,1,0.99,0.9902,0.05,0
18.2,1,0.99,0.9902,0.05,0
18.72,1,0.99,0.9902,0.05,0
19.24,1,0.99,0.9902,0.05,0
19.76,1,0.99,0.9902,0.05,0
20.28,1,0.99,0.9902,0.05,0
