x,t,a,l,lp,n
4.16,0.606,1,0.9394,0.9395,0.77426044
4.68,0.606,1,0.9394,0.9395,0.77196905
5.2,0.606,1,0.9394,0.9395,0.76928177
5.72,0.606,1,0.9394,0.9395,0.76612585
6.24,0.606,1,0.9394,0.9395,0.76241131
6.76,0.606,1,0.9394,0.9395,0.75802669
7.28,0.606,1,0.9394,0.9395,0.75283352
7.8,0.606,1,0.9394,0.9395,0.74665922
8.32,0.606,1,0.9394,0.9395,0.73928791
8.84,0.606,1,0.9394,0.9395,0.73044847
9.36,0.606,1,0.9394,0.9395,0.71979894
9.88,0.606,1,0.9394,0.9395,0.70690607
10.4,0.606,1,0.9394,0.9395,0.69121846
10.92,0.606,1,0.9394,0.9395,0.67203103
11.44,0.606,1,0.9394,0.9395,0.64843786
11.96,0.606,1,0.9394,0.9395,0.61926934
12.48,0.606,1,0.9394,0.9395,0.58300794
13,0.606,1,0.9394,0.9395,0.53767491
13.52,0.606,1,0.9394,0.9395,0.48067715
14.04,0.606,1,0.9394,0.9395,0.40859907
14.56,0.606,1,0.9394,0.9395,0.31691877
15.08,0.606,1,0.9394,0.9395,0.19961865
15.6,0.606,1,0.9394,0.9395,0.06901091
16.12,0.606,1,0.9394,0.9395,0
16.64,0.606,1,0.9394,0.9395,0
17.16,0.606,1,0.9394,0.9395,0
17.68,0.606,1,0.9394,0.9395,0
18.2,0.606,1,0.9394,0.9395,0
18.72,0.606,1,0.9394,0.9395,0
19.24,0.606,1,0.9394,0.9395,0
19.76,0.606,1,0.9394,0.9395,0
20.28,0.606,1,0.9394,0.9395,0
-5.2,0.607,1,0.9393,0.9394,0.00039401
-4.68,0.607,1,0.9393,0.9394,0.00082616
-4.16,0.607,1,0.9393,0.9394,0.00173227
-3.64,0.607,1,0.9393,0.9394,0.00363215
-3.12,0.607,1,0.9393,0.9394,0.00761564
-2.6,0.607,1,0.9393,0.9394,0.01596782
-2.08,0.607,1,0.9393,0.9394,0.03347968
-1.56,0.607,1,0.9393,0.9394,0.0701962
-1.04,0.607,1,0.9393,0.9394,0.14717799
-0.52,0.607,1,0.9393,0.9394,0.30858108
0,0.607,1,0.9393,0.9394,0.57969796
0.52,0.607,1,0.9393,0.9394,0.78285363
1.04,0.607,1,0.9393,0.9394,0.78219614
1.56,0.607,1,0.9393,0.9394,0.78137507
2.08,0.607,1,0.9393,0.9394,0.78037668
2.6,0.607,1,0.9393,0.9394,0.77918234
3.12,0.607,1,0.9393,0.9394,0.77776781
3.64,0.607,1,0.9393,0.9394,0.77610242
4.16,0.607,1,0.9393,0.9394,0.77414781
4.68,0.607,1,0.9393,0.9394,0.77185636
5.2,0.607,1,0.9393,0.9394,0.76916918
5.72,0.607,1,0.9393,0.9394,0.76601352
6.24,0.607,1,0.9393,0.9394,0.76229939
6.76,0.607,1,0.9393,0.9394,0.75791532
7.28,0.607,1,0.9393,0.9394,0.75272285
7.8,0.607,1,0.9393,0.9394,0.74654941
8.32,0.607,1,0.9393,0.9394,0.73917916
8.84,0.607,1,0.9393,0.9394,0.73034099
9.36,0.607,1,0.9393,0.9394,0.719693
9.88,0.607,1,0.9393,0.9394,0.70680201
10.4,0.607,1,0.9393,0.9394,0.69111669
10.92,0.607,1,0.9393,0.9394,0.67193206
11.44,0.607,1,0.9393,0.9394,0.64834235
11.96,0.607,1,0.9393,0.9394,0.61917811
12.48,0.607,1,0.9393,0.9394,0.58292203
13,0.607,1,0.9393,0.9394,0.53759567
13.52,0.607,1,0.9393,0.9394,0.48060628
14.04,0.607,1,0.9393,0.9394,0.40853882
14.56,0.607,1,0.9393,0.9394,0.31687203
15.08,0.607,1,0.9393,0.9394,0.1995892
15.6,0.607,1,0.9393,0.9394,0.06900073
16.12,0.607,1,0.9393,0.9394,0
16.64,0.607,1,0.9393,0.9394,0
17.16,0.607,1,0.9393,0.9394,0
17.68,0.607,1,0.9393,0.9394,0
18.2,0.607,1,0.9393,0.9394,0
18.72,0.607,1,0.9393,0.9394,0
19.24,0.607,1,0.9393,0.9394,0
19.76,0.607,1,0.9393,0.9394,0
20.28,0.607,1,0.9393,0.9394,0
-5.2,0.608,1,0.9392,0.9393,0.00039397
-4.68,0.608,1,0.9392,0.9393,0.00082607
-4.16,0.608,1,0.9392,0.9393,0.00173208
-3.64,0.608,1,0.9392,0.9393,0.00363173
-3.12,0.608,1,0.9392,0.9393,0.00761474
-2.6,0.608,1,0.9392,0.9393,0.01596589
-2.08,0.608,1,0.9392,0.9393,0.03347554
-1.56,0.608,1,0.9392,0.9393,0.07018734
-1.04,0.608,1,0.9392,0.9393,0.14715908
-0.52,0.608,1,0.9392,0.9393,0.30854075
0,0.608,1,0.9392,0.9393,0.57962103
0.52,0.608,1,0.9392,0.9393,0.78274794
1.04,0.608,1,0.9392,0.9393,0.78208846
1.56,0.608,1,0.9392,0.9393,0.7812658
2.08,0.608,1,0.9392,0.9393,0.78026618
2.6,0.608,1,0.9392,0.9393,0.7790709
3.12,0.608,1,0.9392,0.9393,0.77765572
3.64,0.608,1,0.9392,0.9393,0.77598991
4.16,0.608,1,0.9392,0.9393,0.77403508
4.68,0.608,1,0.9392,0.9393,0.7717436
5.2,0.608,1,0.9392,0.9393,0.76905655
5.72,0.608,1,0.9392,0.9393,0.76590117
6.24,0.608,1,0.9392,0.9393,0.76218746
6.76,0.608,1,0.9392,0.9393,0.75780395
7.28,0.608,1,0.9392,0.9393,0.75261218
7.8,0.608,1,0.9392,0.9393,0.74643961
8.32,0.608,1,0.9392,0.9393,0.7390704
8.84,0.608,1,0.9392,0.9393,0.73023351
9.36,0.608,1,0.9392,0.9393,0.71958707
9.88,0.608,1,0.9392,0.9393,0.70669795
10.4,0.608,1,0.9392,0.9393,0.69101492
10.92,0.608,1,0.9392,0.9393,0.6718331
11.44,0.608,1,0.9392,0.9393,0.64824684
11.96,0.608,1,0.9392,0.9393,0.61908687
12.48,0.608,1,0.9392,0.9393,0.58283612
13,0.608,1,0.9392,0.9393,0.53751642
13.52,0.608,1,0.9392,0.9393,0.48053542
14.04,0.608,1,0.9392,0.9393,0.40847857
14.56,0.608,1,0.9392,0.9393,0.31682529
15.08,0.608,1,0.9392,0.9393,0.19955975
15.6,0.608,1,0.9392,0.9393,0.06899054
16.12,0.608,1,0.9392,0.9393,0
16.64,0.608,1,0.9392,0.9393,0
17.16,0.608,1,0.9392,0.9393,0
17.68,0.608,1,0.9392,0.9393,0
18.2,0.608,1,0.9392,0.9393,0
18.72,0.608,1,0.9392,0.9393,0
19.24,0.608,1,0.9392,0.9393,0
19.76,0.608,1,0.9392,0.9393,0
20.28,0.608,1,0.9392,0.9393,0
-5.2,0.609,1,0.9391,0.9392,0.00039393
-4.68,0.609,1,0.9391,0.9392,0.00082598
-4.16,0.609,1,0.9391,0.9392,0.00173189
-3.64,0.609,1,0.9391,0.9392,0.00363131
-3.12,0.609,1,0.9391,0.9392,0.00761384
-2.6,0.609,1,0.9391,0.9392,0.01596394
-2.08,0.609,1,0.9391,0.9392,0.03347137
-1.56,0.609,1,0.9391,0.9392,0.07017843
-1.04,0.609,1,0.9391,0.9392,0.14714005
-0.52,0.609,1,0.9391,0.9392,0.3085002
0,0.609,1,0.9391,0.9392,0.57954373
0.52,0.609,1,0.9391,0.9392,0.78264181
1.04,0.609,1,0.9391,0.9392,0.7819804
1.56,0.609,1,0.9391,0.9392,0.78115621
2.08,0.609,1,0.9391,0.9392,0.78015542
2.6,0.609,1,0.9391,0.9392,0.77895927
3.12,0.609,1,0.9391,0.9392,0.77754347
3.64,0.609,1,0.9391,0.9392,0.77587728
4.16,0.609,1,0.9391,0.9392,0.77392227
4.68,0.609,1,0.9391,0.9392,0.77163078
5.2,0.609,1,0.9391,0.9392,0.76894388
5.72,0.609,1,0.9391,0.9392,0.76578879
6.24,0.609,1,0.9391,0.9392,0.76207551
6.76,0.609,1,0.9391,0.9392,0.75769256
7.28,0.609,1,0.9391,0.9392,0.7525015
7.8,0.609,1,0.9391,0.9392,0.7463298
8.32,0.609,1,0.9391,0.9392,0.73896164
8.84,0.609,1,0.9391,0.9392,0.73012603
9.36,0.609,1,0.9391,0.9392,0.71948113
9.88,0.609,1,0.9391,0.9392,0.70659389
10.4,0.609,1,0.9391,0.9392,0.69091314
10.92,0.609,1,0.9391,0.9392,0.67173413
11.44,0.609,1,0.9391,0.9392,0.64815133
11.96,0.609,1,0.9391,0.9392,0.61899564
12.48,0.609,1,0.9391,0.9392,0.58275021
13,0.609,1,0.9391,0.9392,0.53743718
13.52,0.609,1,0.9391,0.9392,0.48046456
14.04,0.609,1,0.9391,0.9392,0.40841833
14.56,0.609,1,0.9391,0.9392,0.31677855
15.08,0.609,1,0.9391,0.9392,0.1995303
15.6,0.609,1,0.9391,0.9392,0.06898036
16.12,0.609,1,0.9391,0.9392,0
16.64,0.609,1,0.9391,0.9392,0
17.16,0.609,1,0.9391,0.9392,0
17.68,0.609,1,0.9391,0.9392,0
18.2,0.609,1,0.9391,0.9392,0
18.72,0.609,1,0.9391,0.9392,0
19.24,0.609,1,0.9391,0.9392,0
19.76,0.609,1,0.9391,0.9392,0
20.28,0.609,1,0.9391,0.9392,0
-5.2,0.61,1,0.939,0.9391,0.00039389
-4.68,0.61,1,0.939,0.9391,0.00082589
-4.16,0.61,1,0.939,0.9391,0.00173169
-3.64,0.61,1,0.939,0.9391,0.00363088
-3.12,0.61,1,0.939,0.9391,0.00761292
-2.6,0.61,1,0.939,0.9391,0.01596198
-2.08,0.61,1,0.939,0.9391,0.03346717
-1.56,0.61,1,0.939,0.9391,0.07016946
-1.04,0.61,1,0.939,0.9391,0.14712091
-0.52,0.61,1,0.939,0.9391,0.30845944
0,0.61,1,0.939,0.9391,0.57946607
0.52,0.61,1,0.939,0.9391,0.78253524
1.04,0.61,1,0.939,0.9391,0.78187198
1.56,0.61,1,0.939,0.9391,0.78104634
2.08,0.61,1,0.939,0.9391,0.78004442
2.6,0.61,1,0.939,0.9391,0.77884745
3.12,0.61,1,0.939,0.9391,0.77743109
3.64,0.61,1,0.939,0.9391,0.77576455
4.16,0.61,1,0.939,0.9391,0.77380938
4.68,0.61,1,0.939,0.9391,0.77151791
5.2,0.61,1,0.939,0.9391,0.76883118
5.72,0.61,1,0.939,0.9391,0.76567639
6.24,0.61,1,0.939,0.9391,0.76196355
6.76,0.61,1,0.939,0.9391,0.75758117
7.28,0.61,1,0.939,0.9391,0.75239082
7.8,0.61,1,0.939,0.9391,0.74621999
8.32,0.61,1,0.939,0.9391,0.73885289
8.84,0.61,1,0.939,0.9391,0.73001855
9.36,0.61,1,0.939,0.9391,0.71937519
9.88,0.61,1,0.939,0.9391,0.70648983
10.4,0.61,1,0.939,0.9391,0.69081137
10.92,0.61,1,0.939,0.9391,0.67163516
11.44,0.61,1,0.939,0.9391,0.64805582
11.96,0.61,1,0.939,0.9391,0.61890441
12.48,0.61,1,0.939,0.9391,0.5826643
13,0.61,1,0.939,0.9391,0.53735793
13.52,0.61,1,0.939,0.9391,0.4803937
14.04,0.61,1,0.939,0.9391,0.40835808
14.56,0.61,1,0.939,0.9391,0.31673181
15.08,0.61,1,0.939,0.9391,0.19950086
15.6,0.61,1,0.939,0.9391,0.06897018
16.12,0.61,1,0.939,0.9391,0
16.64,0.61,1,0.939,0.9391,0
17.16,0.61,1,0.939,0.9391,0
17.68,0.61,1,0.939,0.9391,0
18.2,0.61,1,0.939,0.9391,0
18.72,0.61,1,0.939,0.9391,0
19.24,0.61,1,0.939,0.9391,0
19.76,0.61,1,0.939,0.9391,0
20.28,0.61,1,0.939,0.9391,0
-5.2,0.611,1,0.9389,0.939,0.00039385
-4.68,0.611,1,0.9389,0.939,0.0008258
-4.16,0.611,1,0.9389,0.939,0.00173149
-3.64,0.611,1,0.9389,0.939,0.00363046
-3.12,0.611,1,0.9389,0.939,0.007612
-2.6,0.611,1,0.9389,0.939,0.01596001
-2.08,0.611,1,0.9389,0.939,0.03346295
-1.56,0.611,1,0.9389,0.939,0.07016043
-1.04,0.611,1,0.9389,0.939,0.14710167
-0.52,0.611,1,0.9389,0.939,0.30841848
0,0.611,1,0.9389,0.939,0.57938806
0.52,0.611,1,0.9389,0.939,0.78242827
1.04,0.611,1,0.9389,0.939,0.78176322
1.56,0.611,1,0.9389,0.939,0.78093618
2.08,0.611,1,0.9389,0.939,0.7799332
2.6,0.611,1,0.9389,0.939,0.77873546
3.12,0.611,1,0.9389,0.939,0.77731857
3.64,0.611,1,0.9389,0.939,0.77565171
4.16,0.611,1,0.9389,0.939,0.77369642
4.68,0.611,1,0.9389,0.939,0.77140499
5.2,0.611,1,0.9389,0.939,0.76871844
5.72,0.611,1,0.9389,0.939,0.76556398
6.24,0.611,1,0.9389,0.939,0.76185157
6.76,0.611,1,0.9389,0.939,0.75746977
7.28,0.611,1,0.9389,0.939,0.75228014
7.8,0.611,1,0.9389,0.939,0.74611017
8.32,0.611,1,0.9389,0.939,0.73874413
8.84,0.611,1,0.9389,0.939,0.72991107
9.36,0.611,1,0.9389,0.939,0.71926925
9.88,0.611,1,0.9389,0.939,0.70638576
10.4,0.611,1,0.9389,0.939,0.6907096
10.92,0.611,1,0.9389,0.939,0.6715362
11.44,0.611,1,0.9389,0.939,0.64796031
11.96,0.611,1,0.9389,0.939,0.61881318
12.48,0.611,1,0.9389,0.939,0.58257839
13,0.611,1,0.9389,0.939,0.53727869
13.52,0.611,1,0.9389,0.939,0.48032284
14.04,0.611,1,0.9389,0.939,0.40829783
14.56,0.611,1,0.9389,0.939,0.31668507
15.08,0.611,1,0.9389,0.939,0.19947141
15.6,0.611,1,0.9389,0.939,0.06896
16.12,0.611,1,0.9389,0.939,0
16.64,0.611,1,0.9389,0.939,0
17.16,0.611,1,0.9389,0.939,0
17.68,0.611,1,0.9389,0.939,0
18.2,0.611,1,0.9389,0.939,0
18.72,0.611,1,0.9389,0.939,0
19.24,0.611,1,0.9389,0.939,0
19.76,0.611,1,0.9389,0.939,0
20.28,0.611,1,0.9389,0.939,0
-5.2,0.612,1,0.9388,0.9389,0.0003938
-4.68,0.612,1,0.9388,0.9389,0.00082571
-4.16,0.612,1,0.9388,0.9389,0.00173129
-3.64,0.612,1,0.9388,0.9389,0.00363002
-3.12,0.612,1,0.9388,0.9389,0.00761107
-2.6,0.612,1,0.9388,0.9389,0.01595802
-2.08,0.612,1,0.9388,0.9389,0.03345869
-1.56,0.612,1,0.9388,0.9389,0.07015135
-1.04,0.612,1,0.9388,0.9389,0.14708232
-0.52,0.612,1,0.9388,0.9389,0.30837732
0,0.612,1,0.9388,0.9389,0.57930971
0.52,0.612,1,0.9388,0.9389,0.78232089
1.04,0.612,1,0.9388,0.9389,0.78165413
1.56,0.612,1,0.9388,0.9389,0.78082576
2.08,0.612,1,0.9388,0.9389,0.77982177
2.6,0.612,1,0.9388,0.9389,0.7786233
3.12,0.612,1,0.9388,0.9389,0.77720592
3.64,0.612,1,0.9388,0.9389,0.77553879
4.16,0.612,1,0.9388,0.9389,0.7735834
4.68,0.612,1,0.9388,0.9389,0.77129202
5.2,0.612,1,0.9388,0.9389,0.76860568
5.72,0.612,1,0.9388,0.9389,0.76545154
6.24,0.612,1,0.9388,0.9389,0.76173959
6.76,0.612,1,0.9388,0.9389,0.75735837
7.28,0.612,1,0.9388,0.9389,0.75216945
7.8,0.612,1,0.9388,0.9389,0.74600036
8.32,0.612,1,0.9388,0.9389,0.73863537
8.84,0.612,1,0.9388,0.9389,0.72980358
9.36,0.612,1,0.9388,0.9389,0.71916332
9.88,0.612,1,0.9388,0.9389,0.7062817
10.4,0.612,1,0.9388,0.9389,0.69060783
10.92,0.612,1,0.9388,0.9389,0.67143723
11.44,0.612,1,0.9388,0.9389,0.6478648
11.96,0.612,1,0.9388,0.9389,0.61872194
12.48,0.612,1,0.9388,0.9389,0.58249249
13,0.612,1,0.9388,0.9389,0.53719944
13.52,0.612,1,0.9388,0.9389,0.48025198
14.04,0.612,1,0.9388,0.9389,0.40823758
14.56,0.612,1,0.9388,0.9389,0.31663832
15.08,0.612,1,0.9388,0.9389,0.19944196
15.6,0.612,1,0.9388,0.9389,0.06894982
16.12,0.612,1,0.9388,0.9389,0
16.64,0.612,1,0.9388,0.9389,0
17.16,0.612,1,0.9388,0.9389,0
17.68,0.612,1,0.9388,0.9389,0
18.2,0.612,1,0.9388,0.9389,0
18.72,0.612,1,0.9388,0.9389,0
19.24,0.612,1,0.9388,0.9389,0
19.76,0.612,1,0.9388,0.9389,0
20.28,0.612,1,0.9388,0.9389,0
-5.2,0.613,1,0.9387,0.9388,0.00039376
-4.68,0.613,1,0.9387,0.9388,0.00082561
-4.16,0.613,1,0.9387,0.9388,0.00173109
-3.64,0.613,1,0.9387,0.9388,0.00362959
-3.12,0.613,1,0.9387,0.9388,0.00761014
-2.6,0.613,1,0.9387,0.9388,0.01595601
-2.08,0.613,1,0.9387,0.9388,0.03345441
-1.56,0.613,1,0.9387,0.9388,0.07014222
-1.04,0.613,1,0.9387,0.9388,0.14706288
-0.52,0.613,1,0.9387,0.9388,0.30833597
0,0.613,1,0.9387,0.9388,0.57923103
0.52,0.613,1,0.9387,0.9388,0.78221313
1.04,0.613,1,0.9387,0.9388,0.78154472
1.56,0.613,1,0.9387,0.9388,0.78071508
2.08,0.613,1,0.9387,0.9388,0.77971014
2.6,0.613,1,0.9387,0.9388,0.77851098
3.12,0.613,1,0.9387,0.9388,0.77709316
3.64,0.613,1,0.9387,0.9388,0.77542578
4.16,0.613,1,0.9387,0.9388,0.77347032
4.68,0.613,1,0.9387,0.9388,0.77117902
5.2,0.613,1,0.9387,0.9388,0.76849289
5.72,0.613,1,0.9387,0.9388,0.76533908
6.24,0.613,1,0.9387,0.9388,0.7616276
6.76,0.613,1,0.9387,0.9388,0.75724696
7.28,0.613,1,0.9387,0.9388,0.75205876
7.8,0.613,1,0.9387,0.9388,0.74589054
8.32,0.613,1,0.9387,0.9388,0.73852661
8.84,0.613,1,0.9387,0.9388,0.7296961
9.36,0.613,1,0.9387,0.9388,0.71905738
9.88,0.613,1,0.9387,0.9388,0.70617764
10.4,0.613,1,0.9387,0.9388,0.69050606
10.92,0.613,1,0.9387,0.9388,0.67133827
11.44,0.613,1,0.9387,0.9388,0.64776929
11.96,0.613,1,0.9387,0.9388,0.61863071
12.48,0.613,1,0.9387,0.9388,0.58240658
13,0.613,1,0.9387,0.9388,0.5371202
13.52,0.613,1,0.9387,0.9388,0.48018112
14.04,0.613,1,0.9387,0.9388,0.40817733
14.56,0.613,1,0.9387,0.9388,0.31659158
15.08,0.613,1,0.9387,0.9388,0.19941252
15.6,0.613,1,0.9387,0.9388,0.06893964
16.12,0.613,1,0.9387,0.9388,0
16.64,0.613,1,0.9387,0.9388,0
17.16,0.613,1,0.9387,0.9388,0
17.68,0.613,1,0.9387,0.9388,0
18.2,0.613,1,0.9387,0.9388,0
18.72,0.613,1,0.9387,0.9388,0
19.24,0.613,1,0.9387,0.9388,0
19.76,0.613,1,0.9387,0.9388,0
20.28,0.613,1,0.9387,0.9388,0
-5.2,0.614,1,0.9386,0.9387,0.00039371
-4.68,0.614,1,0.9386,0.9387,0.00082552
-4.16,0.614,1,0.9386,0.9387,0.00173088
-3.64,0.614,1,0.9386,0.9387,0.00362915
-3.12,0.614,1,0.9386,0.9387,0.00760919
-2.6,0.614,1,0.9386,0.9387,0.015954
-2.08,0.614,1,0.9386,0.9387,0.0334501
-1.56,0.614,1,0.9386,0.9387,0.07013304
-1.04,0.614,1,0.9386,0.9387,0.14704333
-0.52,0.614,1,0.9386,0.9387,0.30829443
0,0.614,1,0.9386,0.9387,0.57915205
0.52,0.614,1,0.9386,0.9387,0.78210501
1.04,0.614,1,0.9386,0.9387,0.78143502
1.56,0.614,1,0.9386,0.9387,0.78060416
2.08,0.614,1,0.9386,0.9387,0.77959832
2.6,0.614,1,0.9386,0.9387,0.77839853
3.12,0.614,1,0.9386,0.9387,0.77698029
3.64,0.614,1,0.9386,0.9387,0.77531269
4.16,0.614,1,0.9386,0.9387,0.77335718
4.68,0.614,1,0.9386,0.9387,0.77106598
5.2,0.614,1,0.9386,0.9387,0.76838007
5.72,0.614,1,0.9386,0.9387,0.76522662
6.24,0.614,1,0.9386,0.9387,0.76151559
6.76,0.614,1,0.9386,0.9387,0.75713554
7.28,0.614,1,0.9386,0.9387,0.75194807
7.8,0.614,1,0.9386,0.9387,0.74578072
8.32,0.614,1,0.9386,0.9387,0.73841785
8.84,0.614,1,0.9386,0.9387,0.72958862
9.36,0.614,1,0.9386,0.9387,0.71895144
9.88,0.614,1,0.9386,0.9387,0.70607358
10.4,0.614,1,0.9386,0.9387,0.69040429
10.92,0.614,1,0.9386,0.9387,0.6712393
11.44,0.614,1,0.9386,0.9387,0.64767378
11.96,0.614,1,0.9386,0.9387,0.61853948
12.48,0.614,1,0.9386,0.9387,0.58232067
13,0.614,1,0.9386,0.9387,0.53704095
13.52,0.614,1,0.9386,0.9387,0.48011026
14.04,0.614,1,0.9386,0.9387,0.40811708
14.56,0.614,1,0.9386,0.9387,0.31654484
15.08,0.614,1,0.9386,0.9387,0.19938307
15.6,0.614,1,0.9386,0.9387,0.06892945
16.12,0.614,1,0.9386,0.9387,0
16.64,0.614,1,0.9386,0.9387,0
17.16,0.614,1,0.9386,0.9387,0
17.68,0.614,1,0.9386,0.9387,0
18.2,0.614,1,0.9386,0.9387,0
18.72,0.614,1,0.9386,0.9387,0
19.24,0.614,1,0.9386,0.9387,0
19.76,0.614,1,0.9386,0.9387,0
20.28,0.614,1,0.9386,0.9387,0
-5.2,0.615,1,0.9385,0.9386,0.00039367
-4.68,0.615,1,0.9385,0.9386,0.00082542
-4.16,0.615,1,0.9385,0.9386,0.00173067
-3.64,0.615,1,0.9385,0.9386,0.0036287
-3.12,0.615,1,0.9385,0.9386,0.00760824
-2.6,0.615,1,0.9385,0.9386,0.01595197
-2.08,0.615,1,0.9385,0.9386,0.03344577
-1.56,0.615,1,0.9385,0.9386,0.07012381
-1.04,0.615,1,0.9385,0.9386,0.14702369
-0.52,0.615,1,0.9385,0.9386,0.30825272
0,0.615,1,0.9385,0.9386,0.57907276
0.52,0.615,1,0.9385,0.9386,0.78199653
1.04,0.615,1,0.9385,0.9386,0.78132503
1.56,0.615,1,0.9385,0.9386,0.78049301
2.08,0.615,1,0.9385,0.9386,0.77948632
2.6,0.615,1,0.9385,0.9386,0.77828593
3.12,0.615,1,0.9385,0.9386,0.77686732
3.64,0.615,1,0.9385,0.9386,0.77519953
4.16,0.615,1,0.9385,0.9386,0.77324399
4.68,0.615,1,0.9385,0.9386,0.7709529
5.2,0.615,1,0.9385,0.9386,0.76826723
5.72,0.615,1,0.9385,0.9386,0.76511413
6.24,0.615,1,0.9385,0.9386,0.76140358
6.76,0.615,1,0.9385,0.9386,0.75702412
7.28,0.615,1,0.9385,0.9386,0.75183737
7.8,0.615,1,0.9385,0.9386,0.7456709
8.32,0.615,1,0.9385,0.9386,0.73830909
8.84,0.615,1,0.9385,0.9386,0.72948113
9.36,0.615,1,0.9385,0.9386,0.7188455
9.88,0.615,1,0.9385,0.9386,0.70596952
10.4,0.615,1,0.9385,0.9386,0.69030251
10.92,0.615,1,0.9385,0.9386,0.67114033
11.44,0.615,1,0.9385,0.9386,0.64757827
11.96,0.615,1,0.9385,0.9386,0.61844825
12.48,0.615,1,0.9385,0.9386,0.58223476
13,0.615,1,0.9385,0.9386,0.53696171
13.52,0.615,1,0.9385,0.9386,0.4800394
14.04,0.615,1,0.9385,0.9386,0.40805684
14.56,0.615,1,0.9385,0.9386,0.3164981
15.08,0.615,1,0.9385,0.9386,0.19935362
15.6,0.615,1,0.9385,0.9386,0.06891927
16.12,0.615,1,0.9385,0.9386,0
16.64,0.615,1,0.9385,0.9386,0
17.16,0.615,1,0.9385,0.9386,0
17.68,0.615,1,0.9385,0.9386,0
18.2,0.615,1,0.9385,0.9386,0
18.72,0.615,1,0.9385,0.9386,0
19.24,0.615,1,0.9385,0.9386,0
19.76,0.615,1,0.9385,0.9386,0
20.28,0.615,1,0.9385,0.9386,0
-5.2,0.616,1,0.9384,0.9385,0.00039362
-4.68,0.616,1,0.9384,0.9385,0.00082532
-4.16,0.616,1,0.9384,0.9385,0.00173047
-3.64,0.616,1,0.9384,0.9385,0.00362826
-3.12,0.616,1,0.9384,0.9385,0.00760729
-2.6,0.616,1,0.9384,0.9385,0.01594992
-2.08,0.616,1,0.9384,0.9385,0.03344141
-1.56,0.616,1,0.9384,0.9385,0.07011453
-1.04,0.616,1,0.9384,0.9385,0.14700397
-0.52,0.616,1,0.9384,0.9385,0.30821083
0,0.616,1,0.9384,0.9385,0.57899319
0.52,0.616,1,0.9384,0.9385,0.78188772
1.04,0.616,1,0.9384,0.9385,0.78121476
1.56,0.616,1,0.9384,0.9385,0.78038165
2.08,0.616,1,0.9384,0.9385,0.77937415
2.6,0.616,1,0.9384,0.9385,0.7781732
3.12,0.616,1,0.9384,0.9385,0.77675425
3.64,0.616,1,0.9384,0.9385,0.7750863
4.16,0.616,1,0.9384,0.9385,0.77313076
4.68,0.616,1,0.9384,0.9385,0.77083979
5.2,0.616,1,0.9384,0.9385,0.76815438
5.72,0.616,1,0.9384,0.9385,0.76500164
6.24,0.616,1,0.9384,0.9385,0.76129157
6.76,0.616,1,0.9384,0.9385,0.7569127
7.28,0.616,1,0.9384,0.9385,0.75172667
7.8,0.616,1,0.9384,0.9385,0.74556109
8.32,0.616,1,0.9384,0.9385,0.73820033
8.84,0.616,1,0.9384,0.9385,0.72937365
9.36,0.616,1,0.9384,0.9385,0.71873956
9.88,0.616,1,0.9384,0.9385,0.70586546
10.4,0.616,1,0.9384,0.9385,0.69020074
10.92,0.616,1,0.9384,0.9385,0.67104137
11.44,0.616,1,0.9384,0.9385,0.64748276
11.96,0.616,1,0.9384,0.9385,0.61835701
12.48,0.616,1,0.9384,0.9385,0.58214885
13,0.616,1,0.9384,0.9385,0.53688246
13.52,0.616,1,0.9384,0.9385,0.47996854
14.04,0.616,1,0.9384,0.9385,0.40799659
14.56,0.616,1,0.9384,0.9385,0.31645136
15.08,0.616,1,0.9384,0.9385,0.19932418
15.6,0.616,1,0.9384,0.9385,0.06890909
16.12,0.616,1,0.9384,0.9385,0
16.64,0.616,1,0.9384,0.9385,0
17.16,0.616,1,0.9384,0.9385,0
17.68,0.616,1,0.9384,0.9385,0
18.2,0.616,1,0.9384,0.9385,0
18.72,0.616,1,0.9384,0.9385,0
19.24,0.616,1,0.9384,0.9385,0
19.76,0.616,1,0.9384,0.9385,0
20.28,0.616,1,0.9384,0.9385,0
-5.2,0.617,1,0.9383,0.9384,0.00039358
-4.68,0.617,1,0.9383,0.9384,0.00082523
-4.16,0.617,1,0.9383,0.9384,0.00173026
-3.64,0.617,1,0.9383,0.9384,0.00362781
-3.12,0.617,1,0.9383,0.9384,0.00760632
-2.6,0.617,1,0.9383,0.9384,0.01594787
-2.08,0.617,1,0.9383,0.9384,0.03343703
-1.56,0.617,1,0.9383,0.9384,0.07010521
-1.04,0.617,1,0.9383,0.9384,0.14698415
-0.52,0.617,1,0.9383,0.9384,0.30816878
0,0.617,1,0.9383,0.9384,0.57891333
0.52,0.617,1,0.9383,0.9384,0.78177858
1.04,0.617,1,0.9383,0.9384,0.78110424
1.56,0.617,1,0.9383,0.9384,0.78027008
2.08,0.617,1,0.9383,0.9384,0.77926182
2.6,0.617,1,0.9383,0.9384,0.77806036
3.12,0.617,1,0.9383,0.9384,0.77664109
3.64,0.617,1,0.9383,0.9384,0.77497301
4.16,0.617,1,0.9383,0.9384,0.77301748
4.68,0.617,1,0.9383,0.9384,0.77072666
5.2,0.617,1,0.9383,0.9384,0.7680415
5.72,0.617,1,0.9383,0.9384,0.76488914
